Category,Rate,Hotwords
anger,0.6629906657600296,"[('الصحة', 5127), ('ءلى', 4833), ('حالة', 4576), ('جديدة', 4484), ('النفط', 3752), ('ءصابة', 3599), ('السعودية', 3406), ('الكويت', 2834), ('عاجل', 2801), ('وزارة', 2670), ('تسجيل', 2650), ('ءزمة', 2341), ('وفاة', 2209), ('حالات', 2132), ('الصين', 1940), ('وباء', 1649), ('جاءحة', 1618), ('انتشار', 1545), ('وزير', 1511), ('كوفيد', 1399)]"
disgust,0.3885145577053842,"[('النفط', 2380), ('ءلى', 2149), ('الصحة', 1907), ('السعودية', 1797), ('الصين', 1713), ('ءزمة', 1502), ('جديدة', 1396), ('الكويت', 1299), ('ءصابة', 1280), ('حالة', 1270), ('وباء', 1164), ('عاجل', 1151), ('الدول', 1065), ('انتشار', 1059), ('وزارة', 959), ('جاءحة', 913), ('دول', 875), ('مصر', 849), ('كوفيد', 801), ('وزير', 780)]"
fear,0.12166656363973542,"[('الصحة', 1250), ('حالة', 1095), ('ءلى', 897), ('جديدة', 816), ('للوقاية', 791), ('عاجل', 704), ('حالات', 653), ('النفط', 618), ('وباء', 614), ('عدوى', 589), ('قناة', 587), ('الوباء', 473), ('وزارة', 446), ('الفيروس', 422), ('تسجيل', 412), ('السياسية', 407), ('ءصابة', 398), ('وزير', 396), ('انتشار', 388), ('لفيروس', 368)]"
sadness,0.29083266365828025,"[('حالة', 4298), ('جديدة', 3997), ('ءلى', 3190), ('ءصابة', 3160), ('الصحة', 2675), ('تسجيل', 2444), ('وفاة', 2345), ('حالات', 1789), ('النفط', 1451), ('وزارة', 1412), ('عاجل', 1390), ('وفيات', 1112), ('الءصابات', 1016), ('الوفيات', 985), ('ءجمالي', 957), ('الحالات', 901), ('تسجل', 858), ('تعلن', 842), ('السعودية', 758), ('ءزمة', 741)]"
pessimism,0.3116399826914755,"[('جديدة', 2781), ('حالة', 2731), ('ءصابة', 2234), ('ءلى', 2161), ('النفط', 1505), ('وفاة', 1502), ('الصحة', 1469), ('السعودية', 1405), ('تسجيل', 1391), ('حالات', 1081), ('ءزمة', 1070), ('الصين', 973), ('وزارة', 715), ('الءصابات', 688), ('تسجل', 639), ('انا', 636), ('ءجمالي', 623), ('وباء', 611), ('وفيات', 602), ('يعني', 561)]"
anticipation,0.2696173579773753,"[('النفط', 2285), ('السعودية', 2211), ('الصحة', 1969), ('للوقاية', 1869), ('قناة', 1634), ('عدوى', 1556), ('ءلى', 1555), ('الكويت', 1333), ('ءزمة', 1295), ('ونصاءح', 1107), ('جاءحة', 1020), ('عاجل', 988), ('انتشار', 982), ('حالة', 932), ('وزارة', 930), ('رمضان', 921), ('قطر', 902), ('السياسية', 880), ('وزير', 797), ('الصين', 769)]"
trust,0.00797428447796254,"[('اللهم', 133), ('الكويت', 72), ('ءلا', 71), ('الوطن', 56), ('عمان', 50), ('بالله', 48), ('يارب', 46), ('المواطن', 44), ('عنا', 42), ('كلنا', 40), ('العظيم', 40), ('شكرا', 40), ('الصحة', 38), ('نفخر', 38), ('الوباء', 38), ('ءولا', 37), ('الءنسان', 37), ('السعودية', 37), ('سلطان', 36), ('الحمد', 35)]"
optimism,0.13812202509736046,"[('رمضان', 1361), ('اللهم', 1337), ('يارب', 720), ('الصحة', 571), ('الكويت', 569), ('كلنا', 556), ('خليك', 536), ('البيت', 504), ('ءلى', 496), ('مسءول', 475), ('جاءحة', 454), ('عنا', 440), ('خير', 439), ('الخير', 436), ('ءزمة', 411), ('السعودية', 402), ('عمان', 400), ('شهر', 389), ('بالبيت', 363), ('الوباء', 357)]"
confident,0.08219076466588367,"[('رمضان', 1011), ('اللهم', 916), ('الكويت', 653), ('الرياض', 528), ('شكرا', 507), ('الخير', 408), ('يارب', 389), ('السعودية', 384), ('الدمام', 367), ('البيت', 363), ('خليك', 349), ('المدينة', 336), ('عمان', 323), ('الصحة', 308), ('كلنا', 301), ('خير', 281), ('عنا', 277), ('مكة', 264), ('جاءحة', 260), ('سلمان', 256)]"
empathetic,0.29872040551400136,"[('رمضان', 2317), ('للوقاية', 1937), ('السعودية', 1835), ('الكويت', 1762), ('عدوى', 1716), ('قناة', 1705), ('ونصاءح', 1591), ('الرياض', 1516), ('الصحة', 1161), ('الرياضية', 1156), ('خليك', 1038), ('كلنا', 1004), ('اللهم', 990), ('قطر', 918), ('نمشي', 898), ('جاءحة', 884), ('البيت', 866), ('المدينة', 821), ('عمان', 815), ('مسءول', 800)]"
surprise,0.0022995611052729183,"[('اند', 38), ('كلوسيت', 32), ('السعودية', 31), ('فوغا', 27), ('نمشي', 27), ('جدة', 27), ('الامارات', 27), ('الرياض', 27), ('باث', 22), ('بودي', 22), ('ستايلي', 21), ('مسلسل', 20), ('كوري', 18), ('رمضان', 17), ('مودانيسا', 17), ('هيرب', 17), ('مذركير', 17), ('نسناس', 16), ('فيكتوريا', 16), ('سيكريت', 16)]"
