Category,Rate,Hotwords
anger,0.5863858662030073,"[('الصحة', 6276), ('الكويت', 6092), ('ءلى', 5697), ('انتشار', 4829), ('السعودية', 4435), ('وزارة', 3995), ('حظر', 3825), ('حالة', 3763), ('الصين', 3698), ('عاجل', 3655), ('البيت', 3519), ('مصر', 3254), ('وباء', 2968), ('لمواجهة', 2919), ('خليك', 2476), ('الفيروس', 2455), ('عمان', 2416), ('كوفيد', 2398), ('ءصابة', 2337), ('جديدة', 2114)]"
disgust,0.02354113349092543,"[('الصين', 479), ('وباء', 281), ('الدول', 246), ('كشف', 222), ('دول', 214), ('مصر', 210), ('ايران', 188), ('ءلى', 182), ('الفيروس', 178), ('العرب', 174), ('الشعب', 171), ('الكويت', 167), ('السعودية', 165), ('الوباء', 148), ('دولة', 148), ('ترامب', 136), ('حرب', 134), ('امريكا', 132), ('الجهل', 130), ('البشر', 127)]"
fear,0.0944836253996783,"[('حالة', 1599), ('الصحة', 1414), ('ءلى', 1168), ('الفيروس', 943), ('حالات', 762), ('جديدة', 755), ('وباء', 719), ('الوباء', 693), ('عاجل', 683), ('ءصابة', 635), ('انتشار', 594), ('الخوف', 579), ('وزارة', 573), ('لفيروس', 551), ('انا', 524), ('يارب', 512), ('العالمية', 442), ('وفاة', 416), ('عنا', 409), ('الوقاية', 405)]"
sadness,0.09415802189357975,"[('ءلى', 2258), ('حالة', 1904), ('وفاة', 1886), ('ءصابة', 1185), ('ارتفاع', 1167), ('جديدة', 1149), ('الوفيات', 881), ('عاجل', 864), ('تسجيل', 741), ('الصحة', 740), ('ءيطاليا', 671), ('المصابين', 652), ('الءصابات', 650), ('ءول', 496), ('انا', 490), ('حالات', 434), ('يارب', 419), ('تعلن', 404), ('تسجل', 398), ('الموت', 398)]"
pessimism,0.04087626415561243,"[('جديدة', 299), ('ءصابة', 235), ('اخطر', 234), ('السمنه', 191), ('ءلى', 186), ('الصين', 184), ('العالمية', 179), ('ءزمة', 178), ('وباء', 166), ('حالة', 145), ('الحرب', 127), ('انا', 127), ('تسجيل', 125), ('يعني', 121), ('تفشي', 117), ('عمان', 97), ('تسجل', 94), ('لقاح', 94), ('الصحة', 93), ('الاقتصاد', 90)]"
anticipation,0.013173917856747482,"[('حالة', 364), ('الصحة', 264), ('ءصابة', 193), ('جديدة', 161), ('ءلى', 155), ('تعلن', 118), ('السعودية', 113), ('عاجل', 110), ('حالات', 101), ('وزارة', 99), ('لقاح', 99), ('الءجراءات', 95), ('الءسبوع', 93), ('الاحترازية', 92), ('الكويت', 84), ('لمواجهة', 79), ('انتشار', 71), ('للوقاية', 70), ('الحالات', 66), ('تسجيل', 63)]"
trust,0.0007358639237827313,"[('اللهم', 18), ('عمان', 17), ('السعودية', 15), ('الصحة', 15), ('عنا', 14), ('الوطن', 14), ('الوباء', 13), ('بذي', 12), ('اصرف', 12), ('تواجه', 11), ('العزة', 11), ('والجبروت', 11), ('الحي', 11), ('وقنا', 11), ('الداء', 11), ('مواجهة', 11), ('برب', 10), ('الملكوت', 10), ('البحرين', 10), ('لايموت', 9)]"
optimism,0.08633051360697051,"[('اللهم', 5130), ('عنا', 3082), ('البلاء', 2579), ('يارب', 2552), ('ارفع', 1795), ('الكويت', 1132), ('عمان', 1101), ('ءلا', 1052), ('الوباء', 1002), ('المسلمين', 942), ('خير', 759), ('ءلى', 753), ('تواجه', 749), ('البيت', 726), ('خليك', 709), ('الصحة', 675), ('السعودية', 630), ('لله', 621), ('الوقاية', 596), ('علينا', 594)]"
confident,0.03070441062509361,"[('اللهم', 1533), ('عنا', 734), ('يارب', 628), ('الكويت', 581), ('البلاء', 527), ('شكرا', 354), ('ارفع', 312), ('خليك', 294), ('المسلمين', 275), ('الخير', 263), ('خير', 257), ('ربي', 254), ('البيت', 240), ('ءلا', 228), ('عمان', 225), ('الصحة', 203), ('الاردن', 202), ('السعودية', 200), ('اني', 189), ('الوباء', 188)]"
empathetic,0.16408463086330513,"[('الكويت', 2215), ('اللهم', 1838), ('خليك', 1254), ('السعودية', 1176), ('يارب', 1165), ('البيت', 1073), ('الصحة', 1039), ('عنا', 949), ('شكرا', 861), ('البلاء', 852), ('الخير', 783), ('بالبيت', 678), ('ءلى', 676), ('الدمام', 665), ('خير', 650), ('عمان', 626), ('الاردن', 620), ('السعوديه', 603), ('الرياض', 587), ('انا', 584)]"
surprise,3.907242073182644e-05,"[('حالة', 9), ('دقيقة', 1), ('نفهم', 1), ('اية', 1), ('اظنها', 1), ('شافت', 1), ('الاحداث', 1), ('الجديدة', 1), ('تسارع', 1), ('وتيرة', 1), ('انتشار', 1), ('البيان', 1), ('الرسمي', 1), ('لوزارة', 1), ('الصحة', 1), ('بخصوص', 1), ('تسجيل', 1), ('ءصابة', 1), ('جديدة', 1), ('يوضح', 1)]"
