Entity,Code,Date,TotalTests
"United States, specimens tested (CDC)",,06-Mar-20,11153
"United States, specimens tested (CDC)",,07-Mar-20,12941
"United States, specimens tested (CDC)",,08-Mar-20,14776
"United States, specimens tested (CDC)",,09-Mar-20,18348
"United States, specimens tested (CDC)",,10-Mar-20,22274
"United States, specimens tested (CDC)",,11-Mar-20,27020
"United States, specimens tested (CDC)",,12-Mar-20,33722
"United States, specimens tested (CDC)",,13-Mar-20,40804
"United States, specimens tested (CDC)",,14-Mar-20,47037
"United States, specimens tested (CDC)",,15-Mar-20,52974
"United States, specimens tested (CDC)",,16-Mar-20,64422
"United States, specimens tested (CDC)",,17-Mar-20,76061
"United States, specimens tested (CDC)",,18-Mar-20,86981
"United States, specimens tested (CDC)",,19-Mar-20,97703
"United States, specimens tested (CDC)",,20-Mar-20,108136
"United States, specimens tested (CDC)",,21-Mar-20,114191
"United States, specimens tested (CDC)",,22-Mar-20,119486
"United States, specimens tested (CDC)",,23-Mar-20,129181
"United States, specimens tested (CDC)",,24-Mar-20,138897
"United States, specimens tested (CDC)",,25-Mar-20,149212
"United States, specimens tested (CDC)",,26-Mar-20,160300
"United States, specimens tested (CDC)",,27-Mar-20,171208
"United States, specimens tested (CDC)",,28-Mar-20,178659
"United States, specimens tested (CDC)",,29-Mar-20,184795
"United States, specimens tested (CDC)",,30-Mar-20,197087
"United States, specimens tested (CDC)",,31-Mar-20,209802
"United States, specimens tested (CDC)",,01-Apr-20,222166
"United States, specimens tested (CDC)",,02-Apr-20,235700
"United States, specimens tested (CDC)",,03-Apr-20,249589
"United States, specimens tested (CDC)",,04-Apr-20,257829
"United States, specimens tested (CDC)",,05-Apr-20,265465
"United States, specimens tested (CDC)",,06-Apr-20,279508
"United States, specimens tested (CDC)",,07-Apr-20,292915
"United States, specimens tested (CDC)",,08-Apr-20,306867
"United States, specimens tested (CDC)",,09-Apr-20,319612
"United States, specimens tested (CDC)",,10-Apr-20,333018
"United States, specimens tested (CDC)",,11-Apr-20,340073
"United States, specimens tested (CDC)",,12-Apr-20,344124
"United States, specimens tested (CDC)",,13-Apr-20,356485
"United States, specimens tested (CDC)",,14-Apr-20,369112
"United States, specimens tested (CDC)",,15-Apr-20,382421
"United States, specimens tested (CDC)",,16-Apr-20,395919
"United States, specimens tested (CDC)",,17-Apr-20,411541
"United States, specimens tested (CDC)",,18-Apr-20,418676
"United States, specimens tested (CDC)",,19-Apr-20,424148
"United States, specimens tested (CDC)",,20-Apr-20,439465
"United States, specimens tested (CDC)",,21-Apr-20,455555
"United States, specimens tested (CDC)",,22-Apr-20,475478
Uruguay,URY,28-Mar-20,2926
Uruguay,URY,29-Mar-20,3126
Uruguay,URY,30-Mar-20,3425
Uruguay,URY,31-Mar-20,3819
Uruguay,URY,01-Apr-20,4108
Uruguay,URY,02-Apr-20,4464
Uruguay,URY,03-Apr-20,4786
Uruguay,URY,04-Apr-20,5063
Uruguay,URY,05-Apr-20,5208
Uruguay,URY,06-Apr-20,5385
Uruguay,URY,07-Apr-20,5727
Uruguay,URY,08-Apr-20,6175
Uruguay,URY,09-Apr-20,6856
Uruguay,URY,10-Apr-20,7496
Uruguay,URY,11-Apr-20,8114
Uruguay,URY,12-Apr-20,8774
Uruguay,URY,13-Apr-20,9236
Uruguay,URY,14-Apr-20,9929
Uruguay,URY,15-Apr-20,10448
Uruguay,URY,16-Apr-20,11239
Uruguay,URY,17-Apr-20,11749
Uruguay,URY,18-Apr-20,12478
Uruguay,URY,19-Apr-20,12826
Uruguay,URY,21-Apr-20,13396
Uruguay,URY,22-Apr-20,13923
Uruguay,URY,23-Apr-20,14532
Uruguay,URY,24-Apr-20,15142
Uruguay,URY,25-Apr-20,15834
Uruguay,URY,26-Apr-20,16496
Uruguay,URY,27-Apr-20,17063
Uruguay,URY,28-Apr-20,17505
Uruguay,URY,29-Apr-20,18140
Uruguay,URY,30-Apr-20,19016
Vietnam,VNM,02-Mar-20,1753
Vietnam,VNM,03-Mar-20,1785
Vietnam,VNM,05-Mar-20,1924
Vietnam,VNM,06-Mar-20,2008
Vietnam,VNM,09-Mar-20,2589
Vietnam,VNM,11-Mar-20,4471
Vietnam,VNM,12-Mar-20,4588
Vietnam,VNM,13-Mar-20,4789
Vietnam,VNM,14-Mar-20,5235
Vietnam,VNM,15-Mar-20,7515
Vietnam,VNM,16-Mar-20,7522
Vietnam,VNM,17-Mar-20,9696
Vietnam,VNM,18-Mar-20,14950
Vietnam,VNM,20-Mar-20,15637
Vietnam,VNM,22-Mar-20,17148
Vietnam,VNM,24-Mar-20,24311
Vietnam,VNM,25-Mar-20,30548
Vietnam,VNM,26-Mar-20,31881
Vietnam,VNM,27-Mar-20,35808
Vietnam,VNM,01-Apr-20,67456
Vietnam,VNM,02-Apr-20,73164
Vietnam,VNM,03-Apr-20,75458
Vietnam,VNM,06-Apr-20,94305
Vietnam,VNM,07-Apr-20,106599
Vietnam,VNM,08-Apr-20,110124
Vietnam,VNM,09-Apr-20,114241
Vietnam,VNM,10-Apr-20,118807
Vietnam,VNM,11-Apr-20,121821
Vietnam,VNM,14-Apr-20,132771
Vietnam,VNM,15-Apr-20,135938
Vietnam,VNM,19-Apr-20,163377
Vietnam,VNM,21-Apr-20,180067
Vietnam,VNM,23-Apr-20,189253
Vietnam,VNM,25-Apr-20,212142
Vietnam,VNM,26-Apr-20,212965
Vietnam,VNM,27-Apr-20,213743
Vietnam,VNM,29-Apr-20,261004
Zimbabwe,ZWE,15-Mar-20,14
Zimbabwe,ZWE,23-Mar-20,15
Zimbabwe,ZWE,25-Mar-20,100
Zimbabwe,ZWE,26-Mar-20,165
Zimbabwe,ZWE,27-Mar-20,188
Zimbabwe,ZWE,29-Mar-20,194
Zimbabwe,ZWE,30-Mar-20,241
Zimbabwe,ZWE,31-Mar-20,274
Zimbabwe,ZWE,02-Apr-20,316
Zimbabwe,ZWE,03-Apr-20,329
Zimbabwe,ZWE,04-Apr-20,349
Zimbabwe,ZWE,05-Apr-20,358
Zimbabwe,ZWE,06-Apr-20,371
Zimbabwe,ZWE,07-Apr-20,392
Zimbabwe,ZWE,08-Apr-20,410
Zimbabwe,ZWE,09-Apr-20,438
Zimbabwe,ZWE,10-Apr-20,463
Zimbabwe,ZWE,11-Apr-20,547
Zimbabwe,ZWE,12-Apr-20,563
Zimbabwe,ZWE,13-Apr-20,604
Zimbabwe,ZWE,14-Apr-20,665
Zimbabwe,ZWE,15-Apr-20,716
Zimbabwe,ZWE,16-Apr-20,1299
Zimbabwe,ZWE,17-Apr-20,2493
Zimbabwe,ZWE,18-Apr-20,2626
Zimbabwe,ZWE,19-Apr-20,2851
Zimbabwe,ZWE,20-Apr-20,3308
Zimbabwe,ZWE,21-Apr-20,4159
Zimbabwe,ZWE,22-Apr-20,4990
Zimbabwe,ZWE,23-Apr-20,5450
Zimbabwe,ZWE,24-Apr-20,5687
Zimbabwe,ZWE,25-Apr-20,6067
Zimbabwe,ZWE,26-Apr-20,6395
Zimbabwe,ZWE,27-Apr-20,6834
Zimbabwe,ZWE,28-Apr-20,7287
Zimbabwe,ZWE,29-Apr-20,7642
