Category,Rate,Hotwords
confident,0.20879263952781876,"[('covid_19', 492), ('stay', 375), ('good', 270), ('safe', 253), ('love', 213), ('work', 201), ('support', 197), ('free', 195), ('health', 160), ('great', 157), ('pandemic', 146), ('hope', 119), ('times', 116), ('spread', 108), ('working', 104), ('fight', 104), ('happy', 91), ('social', 86), ('family', 82), ('god', 77)]"
optimistic,0.33265341550212657,"[('covid_19', 624), ('stay', 559), ('pandemic', 422), ('health', 390), ('safe', 363), ('spread', 351), ('support', 343), ('good', 338), ('crisis', 320), ('work', 303), ('fight', 291), ('outbreak', 210), ('hope', 209), ('free', 204), ('social', 187), ('great', 176), ('government', 165), ('love', 163), ('care', 152), ('working', 147)]"
anticipating,0.3735352833955386,"[('covid_19', 523), ('pandemic', 469), ('health', 334), ('stay', 298), ('outbreak', 285), ('crisis', 269), ('spread', 263), ('response', 205), ('china', 203), ('coronavirusupdate', 202), ('public', 194), ('fight', 190), ('work', 182), ('support', 177), ('test', 170), ('testing', 168), ('government', 161), ('march', 157), ('free', 145), ('stock', 127)]"
empathetic,0.01597083586494228,"[('love', 142), ('covid_19', 39), ('family', 25), ('safe', 23), ('stay', 22), ('happy', 22), ('good', 21), ('times', 19), ('support', 17), ('working', 15), ('friends', 13), ('life', 13), ('birthday', 13), ('hope', 12), ('work', 12), ('care', 11), ('great', 10), ('positive', 9), ('god', 9), ('big', 9)]"
fearful,0.26334519572953735,"[('pandemic', 602), ('outbreak', 301), ('stay', 279), ('health', 277), ('covid_19', 237), ('china', 237), ('spread', 235), ('coronavirus:', 227), ('crisis', 222), ('deaths', 181), ('government', 176), ('death', 174), ('risk', 167), ('country', 142), ('panic', 139), ('italy', 137), ('safe', 130), ('work', 124), ('dont', 120), ('flu', 118)]"
sad,0.2675982987587883,"[('covid_19', 303), ('pandemic', 280), ('positive', 279), ('health', 261), ('work', 231), ('tested', 221), ('death', 216), ('china', 209), ('deaths', 204), ('stay', 192), ('crisis', 187), ('outbreak', 164), ('coronavirus:', 155), ('italy', 147), ('country', 142), ('symptoms', 139), ('public', 139), ('dont', 138), ('sick', 131), ('government', 130)]"
angry,0.3083933686311952,"[('china', 399), ('covid_19', 343), ('chinese', 314), ('dont', 309), ('pandemic', 304), ('government', 274), ('shit', 265), ('stock', 225), ('country', 190), ('health', 187), ('public', 177), ('president', 170), ('work', 170), ('crisis', 169), ('response', 150), ('fuck', 150), ('spread', 133), ('money', 124), ('millions', 118), ('dumped', 113)]"
disgusting,0.3214564707924659,"[('china', 410), ('covid_19', 360), ('pandemic', 330), ('chinese', 328), ('dont', 313), ('government', 287), ('shit', 264), ('stock', 211), ('work', 200), ('country', 197), ('health', 193), ('president', 182), ('public', 157), ('crisis', 149), ('fuck', 147), ('money', 141), ('spread', 139), ('media', 136), ('americans', 135), ('care', 133)]"
pessimistic,0.04075167086190435,"[('pandemic', 56), ('sad', 43), ('work', 35), ('covid_19', 31), ('dont', 29), ('health', 27), ('stay', 27), ('economic', 25), ('crisis', 23), ('died', 21), ('lot', 21), ('family', 20), ('worse', 20), ('sick', 19), ('die', 19), ('country', 19), ('government', 18), ('spread', 16), ('long', 16), ('risk', 16)]"
surprising,0.01853137748459335,"[('positive', 14), ('stock', 13), ('covid_19', 13), ('surprised', 11), ('confirmed', 11), ('deaths', 11), ('wow', 9), ('tested', 9), ('tests', 9), ('uk', 7), ('real', 7), ('happened', 7), ('weeks', 7), ('country', 6), ('china', 6), ('numbers', 6), ('chloroquine', 6), ('didnt', 6), ('life', 6), ('amazing', 6)]"
trusting,0.013800885339814252,"[('safe', 35), ('stay', 33), ('covid_19', 23), ('support', 21), ('times', 17), ('work', 16), ('good', 15), ('health', 14), ('advice', 13), ('healthy', 12), ('working', 12), ('safety', 10), ('global', 10), ('team', 10), ('hope', 10), ('crisis', 10), ('situation', 9), ('fight', 9), ('community', 9), ('check', 9)]"
