Category,Rate,Hotwords
confident,0.24510953080387224,"[('health', 23054), ('worldhealthday', 15783), ('fight', 13424), ('stay', 13065), ('good', 12972), ('pandemic', 12824), ('work', 11545), ('workers', 11524), ('support', 11387), ('safe', 10153), ('covid_19', 9914), ('great', 9756), ('nurses', 8801), ('care', 8650), ('love', 8018), ('working', 7970), ('free', 7832), ('hope', 7298), ('response', 6750), ('life', 6673)]"
optimistic,0.37066445617555954,"[('health', 33811), ('pandemic', 31234), ('fight', 23213), ('support', 18889), ('worldhealthday', 18144), ('stay', 17621), ('work', 16901), ('crisis', 16611), ('good', 16145), ('workers', 15402), ('safe', 13489), ('care', 13204), ('covid_19', 12588), ('response', 12377), ('hope', 12106), ('spread', 12071), ('working', 11230), ('great', 10842), ('patients', 10545), ('medical', 10084)]"
anticipating,0.3693401005385648,"[('pandemic', 27374), ('health', 17059), ('crisis', 12839), ('fight', 12202), ('lockdown', 12189), ('testing', 11282), ('covid_19', 10787), ('response', 10538), ('april', 10500), ('spread', 10028), ('support', 9901), ('patients', 9140), ('work', 9089), ('business', 9027), ('china', 8446), ('stay', 8345), ('read', 8246), ('free', 7805), ('live', 7800), ('vaccine', 7783)]"
empathetic,0.025853050817057622,"[('love', 5640), ('worldhealthday', 4084), ('health', 3890), ('nurses', 2996), ('workers', 2983), ('work', 2375), ('care', 1979), ('safe', 1941), ('support', 1732), ('working', 1634), ('fight', 1578), ('great', 1577), ('stay', 1512), ('happy', 1460), ('healthcare', 1438), ('doctors', 1356), ('pandemic', 1342), ('good', 1340), ('family', 1246), ('god', 1195)]"
fearful,0.22415834096825327,"[('pandemic', 32176), ('deaths', 17331), ('health', 13152), ('death', 12022), ('crisis', 11775), ('coronavirus:', 8895), ('outbreak', 8869), ('spread', 8330), ('risk', 8203), ('care', 7253), ('lockdown', 6924), ('stay', 6688), ('china', 6447), ('patients', 5889), ('government', 5497), ('country', 5423), ('toll', 5142), ('die', 5115), ('work', 5103), ('workers', 4997)]"
sad,0.2782872571974269,"[('deaths', 24414), ('death', 16971), ('pandemic', 16853), ('health', 15810), ('care', 13363), ('patients', 13298), ('positive', 13178), ('crisis', 11301), ('died', 11093), ('hospital', 9755), ('symptoms', 9305), ('tested', 8634), ('work', 8091), ('die', 7876), ('coronavirus:', 7752), ('lockdown', 7671), ('total', 7560), ('stay', 7339), ('china', 7196), ('workers', 7137)]"
angry,0.29248772353348945,"[('china', 15372), ('pandemic', 14660), ('deaths', 13456), ('dont', 11063), ('health', 10505), ('government', 10329), ('death', 10078), ('president', 8928), ('response', 8284), ('crisis', 8264), ('drug', 8249), ('patients', 8226), ('lockdown', 8166), ('fight', 8091), ('country', 7844), ('media', 7707), ('shit', 7577), ('spread', 7383), ('work', 7153), ('testing', 6878)]"
disgusting,0.29972223434114276,"[('pandemic', 16272), ('china', 15167), ('deaths', 14770), ('dont', 11604), ('health', 11431), ('death', 10786), ('government', 10364), ('president', 9705), ('patients', 9158), ('crisis', 8485), ('drug', 8274), ('country', 8269), ('media', 8018), ('response', 7832), ('die', 7681), ('spread', 7519), ('shit', 7492), ('work', 7473), ('care', 7218), ('testing', 7197)]"
pessimistic,0.039906151079311065,"[('pandemic', 3373), ('sad', 2330), ('health', 2296), ('crisis', 2099), ('death', 1881), ('die', 1790), ('care', 1768), ('deaths', 1720), ('died', 1503), ('work', 1414), ('patients', 1360), ('dying', 1286), ('dont', 1277), ('economic', 1211), ('life', 1194), ('symptoms', 1136), ('hospital', 997), ('economy', 991), ('lost', 932), ('country', 905)]"
surprising,0.016718293268182017,"[('deaths', 885), ('positive', 748), ('china', 701), ('wow', 630), ('drug', 625), ('test', 533), ('death', 513), ('surprised', 494), ('blew', 411), ('handling', 408), ('funding', 399), ('surprise', 393), ('hints', 391), ('cutting', 391), ('patients', 385), ('trumps', 370), ('cure', 364), ('tested', 364), ('shocking', 361), ('5g', 315)]"
trusting,0.017400830873192462,"[('health', 1683), ('fight', 1606), ('safe', 1392), ('work', 1341), ('stay', 1245), ('support', 1080), ('times', 1047), ('crisis', 1033), ('great', 978), ('good', 943), ('pandemic', 921), ('worldhealthday', 916), ('response', 877), ('god', 863), ('hope', 853), ('care', 745), ('working', 744), ('nurses', 677), ('business', 667), ('community', 625)]"
