Category,Rate,Hotwords
confident,0.20852965725209338,"[('covid_19', 14520), ('good', 6550), ('fight', 5748), ('stay', 5649), ('pandemic', 5486), ('lockdown', 5009), ('great', 4904), ('support', 4852), ('love', 4758), ('hope', 4668), ('health', 4399), ('work', 4210), ('workers', 3952), ('safe', 3853), ('god', 3585), ('india', 3563), ('free', 3483), ('live', 3381), ('life', 3300), ('stayhome', 3206)]"
optimistic,0.30144267394365193,"[('covid_19', 17415), ('pandemic', 13296), ('fight', 10437), ('health', 8643), ('good', 8463), ('stay', 8036), ('hope', 7663), ('support', 7386), ('lockdown', 6996), ('crisis', 6874), ('work', 6647), ('spread', 5891), ('safe', 5678), ('workers', 5574), ('great', 5380), ('india', 5326), ('life', 4940), ('god', 4777), ('testing', 4654), ('patients', 4487)]"
anticipating,0.34080142921173207,"[('covid_19', 15298), ('pandemic', 13537), ('lockdown', 9281), ('testing', 8661), ('health', 7107), ('china', 5923), ('test', 5744), ('spread', 5404), ('crisis', 5375), ('fight', 5154), ('government', 4910), ('work', 4898), ('vaccine', 4850), ('april', 4792), ('patients', 4624), ('deaths', 4507), ('india', 4380), ('stay', 4292), ('positive', 4292), ('good', 4174)]"
empathetic,0.022504066379789578,"[('love', 3294), ('covid_19', 2012), ('workers', 1636), ('special', 1569), ('celebrate', 1430), ('world:', 1301), ('happy', 934), ('great', 843), ('family', 724), ('birthday', 716), ('good', 709), ('stay', 665), ('god', 665), ('hope', 648), ('support', 644), ('work', 637), ('safe', 629), ('amazing', 610), ('life', 530), ('beautiful', 512)]"
fearful,0.23115884301002382,"[('pandemic', 17276), ('deaths', 12844), ('death', 9753), ('covid_19', 7230), ('health', 7052), ('coronavirus:', 6619), ('crisis', 5794), ('lockdown', 5613), ('china', 5102), ('outbreak', 5012), ('flu', 4923), ('spread', 4880), ('toll', 4716), ('stay', 4666), ('government', 4562), ('country', 4351), ('risk', 4341), ('die', 4192), ('testing', 4104), ('died', 4103)]"
sad,0.30900210168879483,"[('deaths', 19281), ('death', 14667), ('covid_19', 12629), ('died', 11916), ('pandemic', 10400), ('health', 9944), ('positive', 8946), ('patients', 7263), ('die', 6916), ('lockdown', 6818), ('crisis', 6740), ('care', 6423), ('country', 6013), ('tested', 5961), ('family', 5825), ('toll', 5740), ('total', 5701), ('hospital', 5638), ('china', 5571), ('work', 5368)]"
angry,0.338875541062121,"[('deaths', 13803), ('china', 13311), ('covid_19', 12055), ('death', 10186), ('pandemic', 9582), ('government', 9578), ('dont', 8725), ('country', 7776), ('lockdown', 7545), ('die', 6636), ('testing', 6338), ('spread', 6170), ('died', 6031), ('health', 6021), ('work', 5907), ('care', 5673), ('president', 5608), ('money', 5357), ('crisis', 4851), ('stay', 4717)]"
disgusting,0.35256265075697224,"[('deaths', 15370), ('china', 13103), ('covid_19', 13012), ('death', 11083), ('pandemic', 10735), ('government', 9854), ('dont', 9141), ('country', 8199), ('die', 7399), ('lockdown', 7305), ('testing', 6755), ('died', 6671), ('health', 6638), ('spread', 6052), ('work', 6051), ('care', 6037), ('president', 5921), ('money', 5586), ('crisis', 4766), ('flu', 4639)]"
pessimistic,0.04683899353338708,"[('pandemic', 2214), ('sad', 2132), ('covid_19', 1900), ('died', 1715), ('death', 1596), ('die', 1515), ('deaths', 1449), ('health', 1364), ('crisis', 1351), ('dont', 1053), ('country', 1050), ('life', 1017), ('economy', 1009), ('work', 943), ('patients', 923), ('lost', 917), ('lockdown', 859), ('care', 856), ('government', 842), ('dying', 817)]"
surprising,0.020234495887690312,"[('deaths', 665), ('lab', 657), ('covid_19', 646), ('wuhan', 594), ('wow', 554), ('positive', 532), ('death', 498), ('china', 481), ('test', 372), ('tested', 343), ('surprised', 302), ('understand', 298), ('died', 270), ('thought', 256), ('dont', 253), ('flu', 214), ('number', 205), ('testing', 203), ('vaccine', 196), ('hiv', 176)]"
trusting,0.011835659656285982,"[('covid_19', 800), ('fight', 790), ('god', 577), ('hope', 561), ('safe', 503), ('work', 477), ('good', 466), ('stay', 437), ('great', 423), ('pandemic', 363), ('support', 349), ('times', 338), ('crisis', 332), ('immune', 330), ('india', 328), ('health', 283), ('working', 215), ('friends', 186), ('leadership', 182), ('life', 181)]"
