Category,Rate,Hotwords
confident,0.1924448406507689,"[('stay', 1647), ('good', 1038), ('safe', 1017), ('fight', 780), ('work', 734), ('great', 728), ('support', 720), ('love', 713), ('health', 621), ('free', 609), ('pandemic', 605), ('god', 530), ('lockdown', 528), ('hope', 521), ('covid_19', 502), ('spread', 475), ('life', 454), ('days', 453), ('working', 447), ('stayhome', 402)]"
optimistic,0.32868691371031467,"[('stay', 2668), ('pandemic', 1845), ('fight', 1827), ('safe', 1575), ('support', 1521), ('health', 1477), ('spread', 1471), ('good', 1365), ('work', 1286), ('crisis', 1243), ('lockdown', 1057), ('hope', 1000), ('government', 957), ('free', 882), ('outbreak', 844), ('great', 833), ('india', 808), ('care', 742), ('working', 742), ('country', 738)]"
anticipating,0.37280426281986345,"[('pandemic', 2028), ('lockdown', 1609), ('stay', 1499), ('spread', 1276), ('health', 1267), ('fight', 1256), ('outbreak', 1127), ('crisis', 1042), ('work', 1031), ('china', 1030), ('government', 894), ('test', 887), ('days', 881), ('response', 849), ('support', 847), ('india', 832), ('testing', 781), ('coronavirus:', 774), ('free', 754), ('march', 722)]"
empathetic,0.014182385477237271,"[('love', 482), ('stay', 132), ('family', 107), ('safe', 99), ('friends', 90), ('good', 90), ('support', 83), ('great', 82), ('god', 76), ('happy', 68), ('birthday', 62), ('covid_19', 52), ('stayhome', 51), ('care', 45), ('times', 45), ('work', 43), ('fight', 41), ('life', 34), ('hope', 31), ('share', 31)]"
fearful,0.25854488725003544,"[('pandemic', 2642), ('stay', 1405), ('outbreak', 1281), ('health', 1211), ('lockdown', 1147), ('spread', 1120), ('deaths', 1073), ('crisis', 1066), ('coronavirus:', 962), ('death', 940), ('days', 817), ('country', 817), ('government', 770), ('risk', 761), ('china', 721), ('safe', 703), ('flu', 694), ('die', 625), ('work', 624), ('dont', 520)]"
sad,0.279848856291914,"[('pandemic', 1445), ('deaths', 1245), ('positive', 1233), ('health', 1216), ('stay', 1164), ('death', 1067), ('work', 1028), ('crisis', 1001), ('die', 985), ('died', 961), ('days', 928), ('man', 890), ('tested', 873), ('country', 854), ('lockdown', 843), ('outbreak', 832), ('government', 814), ('dies', 787), ('care', 740), ('patients', 694)]"
angry,0.3150515631014851,"[('dont', 1309), ('government', 1263), ('china', 1259), ('lockdown', 1131), ('pandemic', 1127), ('country', 1127), ('work', 1124), ('shit', 1068), ('die', 982), ('crisis', 925), ('spread', 903), ('economy', 900), ('democrats', 884), ('health', 884), ('president', 837), ('fight', 789), ('days', 772), ('americans', 735), ('response', 731), ('money', 727)]"
disgusting,0.3292542091294041,"[('dont', 1373), ('pandemic', 1312), ('government', 1250), ('china', 1239), ('work', 1169), ('country', 1142), ('die', 1083), ('shit', 1058), ('economy', 998), ('democrats', 997), ('lockdown', 955), ('crisis', 948), ('president', 927), ('health', 923), ('spread', 920), ('americans', 830), ('care', 815), ('stay', 803), ('money', 749), ('deaths', 689)]"
pessimistic,0.042891585793301865,"[('pandemic', 302), ('die', 265), ('sad', 259), ('health', 194), ('economy', 192), ('crisis', 182), ('work', 149), ('died', 142), ('dies', 127), ('country', 125), ('dont', 120), ('death', 117), ('life', 114), ('stay', 112), ('worse', 108), ('money', 96), ('economic', 91), ('care', 91), ('lockdown', 80), ('deaths', 74)]"
surprising,0.015590493749620115,"[('test', 57), ('wow', 52), ('positive', 51), ('tested', 45), ('china', 40), ('country', 34), ('confused', 34), (':', 33), ('amazing', 29), ('pm', 29), ('dangerous', 28), ('rest', 28), ('handling', 26), ('work', 25), ('shocked', 25), ('flippant', 24), ('pans', 24), ('understand', 24), ('surprised', 23), ('testing', 21)]"
trusting,0.013007273537694755,"[('safe', 120), ('stay', 109), ('fight', 102), ('great', 75), ('support', 74), ('times', 72), ('crisis', 69), ('work', 68), ('god', 62), ('health', 60), ('hope', 54), ('faith', 48), ('good', 46), ('business', 46), ('sir', 40), ('india', 35), ('win', 33), ('working', 33), ('humanity', 33), ('pandemic', 33)]"
