"CountryCode","geoId","Country","Date","Deaths","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"ARG","AR","Argentina",2020-03-30,23,4,4,3.13549421592915,129,23,NA,NA
"ARG","AR","Argentina",2020-03-31,27,4,5,3.29583686600433,129,23,NA,NA
"ARG","AR","Argentina",2020-04-01,28,1,6,3.3322045101752,129,23,NA,NA
"ARG","AR","Argentina",2020-04-02,36,8,7,3.58351893845611,129,23,2.49372035581561,15.3241861942132
"ARG","AR","Argentina",2020-04-03,39,3,8,3.66356164612965,129,23,2.58605386669282,13.5515709911637
"ARG","AR","Argentina",2020-04-04,43,4,9,3.76120011569356,129,23,2.57501496541474,13.5503583658362
"ARG","AR","Argentina",2020-04-05,44,1,10,3.78418963391826,129,23,2.70595837429012,11.4577496046438
"ARG","AR","Argentina",2020-04-06,48,4,11,3.87120101090789,129,23,2.8108892860595,10.0276566408366
"ARG","AR","Argentina",2020-04-07,56,8,12,4.02535169073515,129,23,2.82521453981125,9.91226312275721
"ARG","AR","Argentina",2020-04-08,63,7,13,4.14313472639153,129,23,2.93586955595045,8.97295838654145
"ARG","AR","Argentina",2020-04-09,72,9,14,4.27666611901606,129,23,2.81476528948485,10.1583739174002
"ARG","AR","Argentina",2020-04-10,82,10,15,4.40671924726425,129,23,2.66973290039325,11.405157429969
"ARG","AR","Argentina",2020-04-11,83,1,16,4.4188406077966,129,23,2.63437365892666,11.5225136522452
"ARG","AR","Argentina",2020-04-12,90,7,17,4.49980967033027,129,23,2.76633770086031,10.4871011902241
"ARG","AR","Argentina",2020-04-13,97,7,18,4.57471097850338,129,23,2.99381780573958,8.94143657129541
"ARG","AR","Argentina",2020-04-14,102,5,19,4.62497281328427,129,23,3.20086807881583,7.62390858113887
"ARG","AR","Argentina",2020-04-15,111,9,20,4.70953020131233,129,23,3.35351831450795,6.75346339155592
"ARG","AR","Argentina",2020-04-16,115,4,21,4.74493212836325,129,23,3.46202875244046,6.14707490458025
"ARG","AR","Argentina",2020-04-17,123,8,22,4.81218435537242,129,23,3.40153967033589,6.44676922000848
"ARG","AR","Argentina",2020-04-18,129,6,23,4.85981240436167,129,23,3.49305445671017,5.98183668182599
"AUT","AT","Austria",2020-03-22,16,8,1,2.77258872223978,443,28,NA,NA
"AUT","AT","Austria",2020-03-23,21,5,2,3.04452243772342,443,28,NA,NA
"AUT","AT","Austria",2020-03-24,28,7,3,3.3322045101752,443,28,NA,NA
"AUT","AT","Austria",2020-03-25,30,2,4,3.40119738166216,443,28,NA,NA
"AUT","AT","Austria",2020-03-26,49,19,5,3.89182029811063,443,28,NA,NA
"AUT","AT","Austria",2020-03-27,58,9,6,4.06044301054642,443,28,NA,NA
"AUT","AT","Austria",2020-03-28,68,10,7,4.21950770517611,443,28,2.54143859760619,24.7579067228228
"AUT","AT","Austria",2020-03-29,86,18,8,4.45434729625351,443,28,2.58212634236458,23.7975949802726
"AUT","AT","Austria",2020-03-30,108,22,9,4.68213122712422,443,28,2.61657147834363,23.1563120967687
"AUT","AT","Austria",2020-03-31,128,20,10,4.85203026391962,443,28,2.64131197134371,22.5965171089524
"AUT","AT","Austria",2020-04-01,146,18,11,4.98360662170834,443,28,2.92879606055194,19.0041321410273
"AUT","AT","Austria",2020-04-02,158,12,12,5.06259503302697,443,28,3.03098617205253,17.6154888149008
"AUT","AT","Austria",2020-04-03,168,10,13,5.12396397940326,443,28,3.2571189856544,15.1119274671875
"AUT","AT","Austria",2020-04-04,186,18,14,5.2257466737132,443,28,3.5730347112181,12.1729585930161
"AUT","AT","Austria",2020-04-05,204,18,15,5.31811999384422,443,28,3.83727490863051,9.98484456229314
"AUT","AT","Austria",2020-04-06,220,16,16,5.39362754635236,443,28,3.99636240816217,8.7748936866294
"AUT","AT","Austria",2020-04-07,243,23,17,5.49306144334055,443,28,4.03638171720422,8.5163768071014
"AUT","AT","Austria",2020-04-08,273,30,18,5.60947179518496,443,28,3.95377694838022,9.09537888209902
"AUT","AT","Austria",2020-04-09,295,22,19,5.68697535633982,443,28,3.90360907074003,9.39794936874835
"AUT","AT","Austria",2020-04-10,319,24,20,5.76519110278484,443,28,3.93738125744933,9.1853152179955
"AUT","AT","Austria",2020-04-11,337,18,21,5.82008293035236,443,28,4.01333512985,8.72474941210245
"AUT","AT","Austria",2020-04-12,350,13,22,5.85793315448346,443,28,4.16623108217979,7.86671109291717
"AUT","AT","Austria",2020-04-13,368,18,23,5.90808293816893,443,28,4.39504640502592,6.6967670610525
"AUT","AT","Austria",2020-04-14,384,16,24,5.95064255258773,443,28,4.63091643145501,5.5659624555898
"AUT","AT","Austria",2020-04-15,393,9,25,5.97380961186926,443,28,4.81514091993253,4.71216312146668
"AUT","AT","Austria",2020-04-16,410,17,26,6.01615715969835,443,28,4.95168558452042,4.11807475670931
"AUT","AT","Austria",2020-04-17,431,21,27,6.06610809010375,443,28,4.98161649385116,4.00089344065816
"AUT","AT","Austria",2020-04-18,443,12,28,6.09356977004514,443,28,5.0090480059355,3.88740984880463
"BEL","BE","Belgium",2020-03-18,14,4,1,2.63905732961526,5453,32,NA,NA
"BEL","BE","Belgium",2020-03-19,21,7,2,3.04452243772342,5453,32,NA,NA
"BEL","BE","Belgium",2020-03-20,37,16,3,3.61091791264422,5453,32,NA,NA
"BEL","BE","Belgium",2020-03-21,67,30,4,4.20469261939097,5453,32,NA,NA
"BEL","BE","Belgium",2020-03-22,75,8,5,4.31748811353631,5453,32,NA,NA
"BEL","BE","Belgium",2020-03-23,88,13,6,4.47733681447821,5453,32,NA,NA
"BEL","BE","Belgium",2020-03-24,122,34,7,4.80402104473326,5453,32,2.432992310338,35.9538932134131
"BEL","BE","Belgium",2020-03-25,178,56,8,5.18178355029209,5453,32,2.61463860665491,32.3951207034689
"BEL","BE","Belgium",2020-03-26,220,42,9,5.39362754635236,5453,32,2.90094315146314,27.8172989075843
"BEL","BE","Belgium",2020-03-27,289,69,10,5.66642668811243,5453,32,3.05314324479678,25.8640278843228
"BEL","BE","Belgium",2020-03-28,353,64,11,5.8664680569333,5453,32,2.92538566518299,27.1954502824233
"BEL","BE","Belgium",2020-03-29,431,78,12,6.06610809010375,5453,32,2.98001529507671,26.3423249610609
"BEL","BE","Belgium",2020-03-30,513,82,13,6.24027584517077,5453,32,3.26329654898656,23.3937642554172
"BEL","BE","Belgium",2020-03-31,705,192,14,6.55819780281227,5453,32,3.40882578535829,22.2222169899596
"BEL","BE","Belgium",2020-04-01,828,123,15,6.71901315438526,5453,32,3.44422809409466,21.905381577628
"BEL","BE","Belgium",2020-04-02,1011,183,16,6.91869521902047,5453,32,3.52639028292063,21.2642339297735
"BEL","BE","Belgium",2020-04-03,1143,132,17,7.04141166379481,5453,32,3.63279592507242,20.388365670116
"BEL","BE","Belgium",2020-04-04,1283,140,18,7.15695636461564,5453,32,3.86689015731187,18.6975495606856
"BEL","BE","Belgium",2020-04-05,1447,164,19,7.27724772663148,5453,32,4.19835323811956,16.5386831335659
"BEL","BE","Belgium",2020-04-06,1632,185,20,7.39756153552405,5453,32,4.65851316311948,13.831505315082
"BEL","BE","Belgium",2020-04-07,2035,403,21,7.6182510978767,5453,32,4.65976648477382,13.8974375939934
"BEL","BE","Belgium",2020-04-08,2240,205,22,7.71423114484909,5453,32,4.73787408909451,13.5031850591359
"BEL","BE","Belgium",2020-04-09,2523,283,23,7.83320394864106,5453,32,4.69774493581122,13.6818920937531
"BEL","BE","Belgium",2020-04-10,3019,496,24,8.01268092970684,5453,32,4.57605929537163,14.2705562450636
"BEL","BE","Belgium",2020-04-11,3346,327,25,8.11552088154677,5453,32,4.59837659906558,14.1428967995564
"BEL","BE","Belgium",2020-04-12,3600,254,26,8.1886891244442,5453,32,4.82835699693974,13.094186139137
"BEL","BE","Belgium",2020-04-13,3903,303,27,8.26950076718061,5453,32,5.23459807059986,11.3749353571704
"BEL","BE","Belgium",2020-04-14,4157,254,28,8.33254893925264,5453,32,5.47416509167165,10.3698400536684
"BEL","BE","Belgium",2020-04-15,4440,283,29,8.39840965542627,5453,32,5.85284136902447,8.89047508957531
"BEL","BE","Belgium",2020-04-16,4857,417,30,8.48817624234574,5453,32,6.19809918023356,7.62901178744346
"BEL","BE","Belgium",2020-04-17,5163,306,31,8.54927308487965,5453,32,6.30544865096345,7.24692762159782
"BEL","BE","Belgium",2020-04-18,5453,290,32,8.60392119492606,5453,32,6.37346070305909,7.00310053548845
"BRA","BR","Brazil",2020-03-20,11,5,1,2.39789527279837,2354,30,NA,NA
"BRA","BR","Brazil",2020-03-21,15,4,2,2.70805020110221,2354,30,NA,NA
"BRA","BR","Brazil",2020-03-22,25,10,3,3.2188758248682,2354,30,NA,NA
"BRA","BR","Brazil",2020-03-23,34,9,4,3.52636052461616,2354,30,NA,NA
"BRA","BR","Brazil",2020-03-24,46,12,5,3.8286413964891,2354,30,NA,NA
"BRA","BR","Brazil",2020-03-25,59,13,6,4.07753744390572,2354,30,NA,NA
"BRA","BR","Brazil",2020-03-26,77,18,7,4.34380542185368,2354,30,2.13067079731994,32.8088232299781
"BRA","BR","Brazil",2020-03-27,92,15,8,4.52178857704904,2354,30,2.27460647692969,29.4366115753608
"BRA","BR","Brazil",2020-03-28,111,19,9,4.70953020131233,2354,30,2.5370806429643,24.9213687841527
"BRA","BR","Brazil",2020-03-29,136,25,10,4.91265488573605,2354,30,2.68310325074293,22.7318279505339
"BRA","BR","Brazil",2020-03-30,159,23,11,5.06890420222023,2354,30,2.84990942399153,20.5598145725455
"BRA","BR","Brazil",2020-03-31,201,42,12,5.30330490805908,2354,30,2.93160022155796,19.7084509352863
"BRA","BR","Brazil",2020-04-01,240,39,13,5.48063892334199,2354,30,3.00119417158431,19.0460970264032
"BRA","BR","Brazil",2020-04-02,324,84,14,5.78074351579233,2354,30,2.86797163376106,20.3919010093293
"BRA","BR","Brazil",2020-04-03,359,35,15,5.88332238848828,2354,30,2.87589048523769,20.2474590812934
"BRA","BR","Brazil",2020-04-04,445,86,16,6.09807428216624,2354,30,2.87491575781921,20.2233327484283
"BRA","BR","Brazil",2020-04-05,486,41,17,6.18620862390049,2354,30,3.01381752422339,19.0861981371478
"BRA","BR","Brazil",2020-04-06,564,78,18,6.33505425149806,2354,30,3.28262909306671,17.227564992171
"BRA","BR","Brazil",2020-04-07,686,122,19,6.53087762772588,2354,30,3.43514633328741,16.293656499912
"BRA","BR","Brazil",2020-04-08,819,133,20,6.70808408385307,2354,30,3.59819830392429,15.4075433999616
"BRA","BR","Brazil",2020-04-09,950,131,21,6.85646198459459,2354,30,3.48851428034225,16.0146692697071
"BRA","BR","Brazil",2020-04-10,1057,107,22,6.96318998587024,2354,30,3.60153620450663,15.3888702316257
"BRA","BR","Brazil",2020-04-11,1124,67,23,7.02464903045364,2354,30,3.73123433736192,14.6327751616875
"BRA","BR","Brazil",2020-04-12,1223,99,24,7.10906213568717,2354,30,4.11612131563894,12.7309727144286
"BRA","BR","Brazil",2020-04-13,1328,105,25,7.19142933003638,2354,30,4.59269482395684,10.5421366302098
"BRA","BR","Brazil",2020-04-14,1532,204,26,7.33432935030054,2354,30,4.81336938864983,9.62336657158187
"BRA","BR","Brazil",2020-04-15,1736,204,27,7.4593388952203,2354,30,4.8046174500343,9.70603485828736
"BRA","BR","Brazil",2020-04-16,1924,188,28,7.56216163122565,2354,30,4.65312837249473,10.3270067150462
"BRA","BR","Brazil",2020-04-17,2141,217,29,7.66902828858968,2354,30,4.45041393030925,11.0973083238179
"BRA","BR","Brazil",2020-04-18,2354,213,30,7.76387128782022,2354,30,4.40626882163879,11.240920194396
"CAN","CA","Canada",2020-03-20,12,3,1,2.484906649788,1399,30,NA,NA
"CAN","CA","Canada",2020-03-21,19,7,2,2.94443897916644,1399,30,NA,NA
"CAN","CA","Canada",2020-03-22,21,2,3,3.04452243772342,1399,30,NA,NA
"CAN","CA","Canada",2020-03-23,25,4,4,3.2188758248682,1399,30,NA,NA
"CAN","CA","Canada",2020-03-24,26,1,5,3.25809653802148,1399,30,NA,NA
"CAN","CA","Canada",2020-03-25,30,4,6,3.40119738166216,1399,30,NA,NA
"CAN","CA","Canada",2020-03-26,38,8,7,3.63758615972639,1399,30,2.48635636226449,16.3754622682309
"CAN","CA","Canada",2020-03-27,54,16,8,3.98898404656427,1399,30,2.5522994448558,16.0788721535478
"CAN","CA","Canada",2020-03-28,61,7,9,4.11087386417331,1399,30,2.42599939086702,18.2812869444526
"CAN","CA","Canada",2020-03-29,64,3,10,4.15888308335967,1399,30,2.40373021231216,18.2620110452864
"CAN","CA","Canada",2020-03-30,80,16,11,4.38202663467388,1399,30,2.31667841608326,19.144462134997
"CAN","CA","Canada",2020-03-31,101,21,12,4.61512051684126,1399,30,2.33834793635551,18.9305335436704
"CAN","CA","Canada",2020-04-01,109,8,13,4.69134788222914,1399,30,2.55329214159441,16.7311102805815
"CAN","CA","Canada",2020-04-02,139,30,14,4.93447393313069,1399,30,2.66202262220255,15.9059111760447
"CAN","CA","Canada",2020-04-03,179,40,15,5.18738580584075,1399,30,2.40142791484998,18.1787099003558
"CAN","CA","Canada",2020-04-04,218,39,16,5.38449506278909,1399,30,2.16161184341462,20.0246703461123
"CAN","CA","Canada",2020-04-05,259,41,17,5.55682806169954,1399,30,2.18492976559422,19.854254630658
"CAN","CA","Canada",2020-04-06,339,80,18,5.82600010738045,1399,30,2.05636791344258,20.7629295007742
"CAN","CA","Canada",2020-04-07,375,36,19,5.92692602597041,1399,30,2.01007724810167,20.9258179842218
"CAN","CA","Canada",2020-04-08,407,32,20,6.00881318544259,1399,30,2.4235154863802,18.3700115778085
"CAN","CA","Canada",2020-04-09,503,96,21,6.22059017009974,1399,30,2.69692507980368,16.851240365553
"CAN","CA","Canada",2020-04-10,557,54,22,6.32256523992728,1399,30,2.95780223978467,15.4448136652755
"CAN","CA","Canada",2020-04-11,654,97,23,6.4831073514572,1399,30,3.14523839278533,14.5201152803428
"CAN","CA","Canada",2020-04-12,714,60,24,6.57088296233958,1399,30,3.44855398190785,13.0741545369131
"CAN","CA","Canada",2020-04-13,779,65,25,6.65801104587075,1399,30,3.50019730134558,12.7853992673302
"CAN","CA","Canada",2020-04-14,899,120,26,6.80128303447162,1399,30,3.56242587408867,12.502032218005
"CAN","CA","Canada",2020-04-15,1006,107,27,6.91373735065968,1399,30,3.81421317196193,11.4706458042217
"CAN","CA","Canada",2020-04-16,1257,251,28,7.13648320859025,1399,30,3.5431761200042,12.6193356304497
"CAN","CA","Canada",2020-04-17,1354,97,29,7.21081845347222,1399,30,3.50984753359737,12.7502146547691
"CAN","CA","Canada",2020-04-18,1399,45,30,7.24351297466548,1399,30,3.5983528717928,12.3525179510688
"CHL","CL","Chile",2020-03-31,12,4,1,2.484906649788,126,19,NA,NA
"CHL","CL","Chile",2020-04-01,16,4,2,2.77258872223978,126,19,NA,NA
"CHL","CL","Chile",2020-04-02,18,2,3,2.89037175789616,126,19,NA,NA
"CHL","CL","Chile",2020-04-03,22,4,4,3.09104245335832,126,19,NA,NA
"CHL","CL","Chile",2020-04-04,27,5,5,3.29583686600433,126,19,NA,NA
"CHL","CL","Chile",2020-04-05,34,7,6,3.52636052461616,126,19,NA,NA
"CHL","CL","Chile",2020-04-06,37,3,7,3.61091791264422,126,19,2.34014034073105,18.8965803622486
"CHL","CL","Chile",2020-04-07,43,6,8,3.76120011569356,126,19,2.41364466443691,17.2937305754118
"CHL","CL","Chile",2020-04-08,48,5,9,3.87120101090789,126,19,2.45001492080033,16.4210147512342
"CHL","CL","Chile",2020-04-09,57,9,10,4.04305126783455,126,19,2.53954572621584,15.1485511582616
"CHL","CL","Chile",2020-04-10,65,8,11,4.17438726989564,126,19,2.6320461964068,14.033270701337
"CHL","CL","Chile",2020-04-11,73,8,12,4.29045944114839,126,19,2.70716180802847,13.2181664865732
"CHL","CL","Chile",2020-04-12,80,7,13,4.38202663467388,126,19,2.70652370897603,13.1251109856656
"CHL","CL","Chile",2020-04-13,82,2,14,4.40671924726425,126,19,2.87337124923342,11.4486314841354
"CHL","CL","Chile",2020-04-14,92,10,15,4.52178857704904,126,19,3.00420276894148,10.3097786502182
"CHL","CL","Chile",2020-04-15,94,2,16,4.54329478227,126,19,3.26405715543092,8.2564034418894
"CHL","CL","Chile",2020-04-16,105,11,17,4.65396035015752,126,19,3.38258639622065,7.44339951930019
"CHL","CL","Chile",2020-04-17,116,11,18,4.75359019110636,126,19,3.39856530917762,7.39226862802487
"CHL","CL","Chile",2020-04-18,126,10,19,4.83628190695148,126,19,3.33470625413864,7.8167124200911
"CHN","CN","China",2020-01-22,17,17,1,2.83321334405622,4636,88,NA,NA
"CHN","CN","China",2020-01-23,18,1,2,2.89037175789616,4636,88,NA,NA
"CHN","CN","China",2020-01-24,26,8,3,3.25809653802148,4636,88,NA,NA
"CHN","CN","China",2020-01-25,42,16,4,3.73766961828337,4636,88,NA,NA
"CHN","CN","China",2020-01-26,56,14,5,4.02535169073515,4636,88,NA,NA
"CHN","CN","China",2020-01-27,82,26,6,4.40671924726425,4636,88,NA,NA
"CHN","CN","China",2020-01-28,131,49,7,4.87519732320115,4636,88,2.30010249293902,35.4496502460166
"CHN","CN","China",2020-01-29,133,2,8,4.89034912822175,4636,88,2.24353945224672,35.3685118225607
"CHN","CN","China",2020-01-30,171,38,9,5.14166355650266,4636,88,2.44659836293576,31.449663242094
"CHN","CN","China",2020-01-31,213,42,10,5.36129216570943,4636,88,2.73725436200987,27.096861624181
"CHN","CN","China",2020-02-01,259,46,11,5.55682806169954,4636,88,2.95961697245198,24.1787185110179
"CHN","CN","China",2020-02-02,361,102,12,5.88887795833288,4636,88,3.14134228337549,22.4310023131798
"CHN","CN","China",2020-02-03,425,64,13,6.05208916892442,4636,88,3.27272187230278,21.2246346521034
"CHN","CN","China",2020-02-04,491,66,14,6.19644412779452,4636,88,3.12200837466795,22.3811500578046
"CHN","CN","China",2020-02-05,563,72,15,6.33327962813969,4636,88,3.32989070402638,20.5014758796649
"CHN","CN","China",2020-02-06,633,70,16,6.45047042214418,4636,88,3.59618118569921,18.3143002558793
"CHN","CN","China",2020-02-07,718,85,17,6.57646956904822,4636,88,3.9189870364271,15.9403568174426
"CHN","CN","China",2020-02-08,805,87,18,6.69084227741856,4636,88,4.3258461367641,13.2452858994798
"CHN","CN","China",2020-02-09,905,100,19,6.80793494369993,4636,88,4.44420512560527,12.4982984445827
"CHN","CN","China",2020-02-10,1012,107,20,6.91968384984741,4636,88,4.52823825639143,11.997863044834
"CHN","CN","China",2020-02-11,1112,100,21,7.01391547481053,4636,88,4.61992817139862,11.4707134645382
"CHN","CN","China",2020-02-12,1117,5,22,7.0184017990692,4636,88,4.87742323443964,10.0268839811734
"CHN","CN","China",2020-02-13,1369,252,23,7.22183582528845,4636,88,4.89472743193135,9.9899940826163
"CHN","CN","China",2020-02-14,1521,152,24,7.32712329225929,4636,88,4.87344042693685,10.1262955604323
"CHN","CN","China",2020-02-15,1663,142,25,7.41637847919293,4636,88,4.86579421919627,10.1718922920739
"CHN","CN","China",2020-02-16,1766,103,26,7.47647238116391,4636,88,4.9122479714545,9.94290391394422
"CHN","CN","China",2020-02-17,1864,98,27,7.53047999524554,4636,88,5.00604899580518,9.50134778356759
"CHN","CN","China",2020-02-18,2003,139,28,7.60240133566582,4636,88,5.12165969522587,8.99512870931658
"CHN","CN","China",2020-02-19,2116,113,29,7.65728279297819,4636,88,5.63149768760247,7.03928037833892
"CHN","CN","China",2020-02-20,2238,122,30,7.71333788887187,4636,88,5.82862884356913,6.30850489967918
"CHN","CN","China",2020-02-21,2238,0,31,7.71333788887187,4636,88,6.09568663809889,5.32647157923362
"CHN","CN","China",2020-02-22,2443,205,32,7.80098207125774,4636,88,6.14006844659833,5.17921932407225
"CHN","CN","China",2020-02-23,2445,2,33,7.80180040190897,4636,88,6.33082699597017,4.52563495381372
"CHN","CN","China",2020-02-24,2595,150,34,7.86134179559999,4636,88,6.45869330425246,4.11964564303559
"CHN","CN","China",2020-02-25,2665,70,35,7.88795933659994,4636,88,6.54629178817423,3.84464270485222
"CHN","CN","China",2020-02-26,2717,52,36,7.90728360942635,4636,88,6.64380925649666,3.54085636236369
"CHN","CN","China",2020-02-27,2746,29,37,7.91790058632792,4636,88,6.7335399730177,3.25875036927263
"CHN","CN","China",2020-02-28,2790,44,38,7.93379687481541,4636,88,7.02727599774789,2.41638069049025
"CHN","CN","China",2020-02-29,2837,47,39,7.95050243480885,4636,88,7.0959953539659,2.21770538163736
"CHN","CN","China",2020-03-01,2872,35,40,7.96276393016811,4636,88,7.31496990168105,1.62809237682595
"CHN","CN","China",2020-03-02,2914,42,41,7.97728198675515,4636,88,7.37542136783082,1.46975157296465
"CHN","CN","China",2020-03-03,2947,33,42,7.98854298273769,4636,88,7.40298137680894,1.39824277193293
"CHN","CN","China",2020-03-04,2983,36,43,8.00068478451475,4636,88,7.41217570808775,1.37365843696915
"CHN","CN","China",2020-03-05,3015,32,44,8.01135510916129,4636,88,7.44957699128805,1.28149448221076
"CHN","CN","China",2020-03-06,3044,29,45,8.02092771898158,4636,88,7.4896454800506,1.18521788665757
"CHN","CN","China",2020-03-07,3072,28,46,8.03008409426756,4636,88,7.51956453035101,1.11451458276712
"CHN","CN","China",2020-03-08,3100,28,47,8.03915739047324,4636,88,7.55565271591461,1.03196917386007
"CHN","CN","China",2020-03-09,3123,23,48,8.04654935728308,4636,88,7.58617879714297,0.963190430926477
"CHN","CN","China",2020-03-10,3139,16,49,8.05165955684195,4636,88,7.63181134818278,0.862651731131671
"CHN","CN","China",2020-03-11,3161,22,50,8.05864371221562,4636,88,7.66796980734399,0.784981242497388
"CHN","CN","China",2020-03-12,3172,11,51,8.06211758275474,4636,88,7.71297821282942,0.689967834229715
"CHN","CN","China",2020-03-13,3180,8,52,8.06463647577422,4636,88,7.76748108434573,0.577399585769757
"CHN","CN","China",2020-03-14,3193,13,53,8.06871619271478,4636,88,7.81430312825875,0.483245248641832
"CHN","CN","China",2020-03-15,3203,10,54,8.07184314960916,4636,88,7.84933236008449,0.414240758151855
"CHN","CN","China",2020-03-16,3217,14,55,8.07620452723903,4636,88,7.86680000713584,0.38082998549412
"CHN","CN","China",2020-03-17,3230,13,56,8.0802374162167,4636,88,7.8793224093335,0.35772026716704
"CHN","CN","China",2020-03-18,3241,11,57,8.08363720314155,4636,88,7.87336143053713,0.368746702034455
"CHN","CN","China",2020-03-19,3249,8,58,8.0861025356691,4636,88,7.87430765387296,0.36655166837761
"CHN","CN","China",2020-03-20,3253,4,59,8.08733292647335,4636,88,7.89555012298429,0.327863033207563
"CHN","CN","China",2020-03-21,3259,6,60,8.08917567883756,4636,88,7.91897578318529,0.286141091450982
"CHN","CN","China",2020-03-22,3274,15,61,8.09376775793108,4636,88,7.931379986584,0.265221216606005
"CHN","CN","China",2020-03-23,3274,0,62,8.09376775793108,4636,88,7.95301763247331,0.228304563895214
"CHN","CN","China",2020-03-24,3281,7,63,8.0959035329611,4636,88,7.9644604873342,0.209158090858434
"CHN","CN","China",2020-03-25,3285,4,64,8.09712193091871,4636,88,7.97251458342853,0.195683849349482
"CHN","CN","China",2020-03-26,3291,6,65,8.09894674894334,4636,88,7.97664789452295,0.188820523579621
"CHN","CN","China",2020-03-27,3296,5,66,8.10046489102936,4636,88,7.98853808300688,0.169927827098434
"CHN","CN","China",2020-03-28,3299,3,67,8.10137467122858,4636,88,8.00760224825747,0.140207935968963
"CHN","CN","China",2020-03-29,3304,5,68,8.10288913464087,4636,88,8.00195235107991,0.148747738482124
"CHN","CN","China",2020-03-30,3308,4,69,8.10409905614358,4636,88,8.00924901825641,0.137674640275038
"CHN","CN","China",2020-03-31,3309,1,70,8.10440130792161,4636,88,8.01861438210418,0.123453532216806
"CHN","CN","China",2020-04-01,3316,7,71,8.10651451625519,4636,88,8.02179735362381,0.118930430839465
"CHN","CN","China",2020-04-02,3322,6,72,8.10832229017324,4636,88,8.01686225988372,0.126300217019959
"CHN","CN","China",2020-04-03,3326,4,73,8.10952565975287,4636,88,8.01096696328634,0.13476691696154
"CHN","CN","China",2020-04-04,3330,4,74,8.11072758297449,4636,88,8.00954861585716,0.136748337396721
